x y
48.836481 0
48.848697 0
48.860912 0
48.873127 0
48.885342 0
48.897558 0
48.909773 0
48.921988 0
48.934203 0
48.946418 0
48.958634 0
48.970849 0
48.983064 0
48.995279 0
49.007495 0
49.019710 0
49.031925 0
49.044140 0
49.056355 0
49.068571 0
49.080786 0
49.093001 0
49.105216 0
49.117432 0
49.129647 0
49.141862 0
49.154077 0
49.166293 0
49.178508 0
49.190723 0
49.202938 0
49.215153 0
49.227369 0
49.239584 0
49.251799 0
49.264014 0
49.276230 0
49.288445 0
49.300660 0
49.312875 0
49.325091 0
49.337306 0
49.349521 0
49.361736 0
49.373951 0
49.386167 0
49.398382 0
49.410597 0
49.422812 0
49.435028 0
49.447243 0
49.459458 0
49.471673 0
49.483888 0
49.496104 0
49.508319 0
49.520534 0
49.532749 0
49.544965 0
49.557180 0
49.569395 0
49.581610 0
49.593826 0
49.606041 0
49.618256 0
49.630471 0
49.642686 0
49.654902 0
49.667117 0
49.679332 0
49.691547 0
49.703763 0
49.715978 0
49.728193 0
49.740408 0
49.752623 0
49.764839 0
49.777054 0
49.789269 0
49.801484 0
49.813700 0
49.825915 0
49.838130 0
49.850345 0
49.862561 0
49.874776 0
49.886991 0
49.899206 0
49.911421 0
49.923637 0
49.935852 0
49.948067 0
49.960282 0
49.972498 0
49.984713 0
49.996928 0
50.009143 0
50.021359 0
