voltage x,voltage y,time
-4.620395958,1.543720497,41.973
-4.617107533,1.547995409,41.974
-4.609544155,1.560162468,41.975
-4.60362499,1.561477825,41.976
-4.60888647,1.562793183,41.977
-4.593759716,1.56476622,41.978
-4.593759716,1.564108541,41.979
-4.594417401,1.563122022,41.98
-4.586854024,1.566081577,41.981
-4.579619489,1.571671847,41.982
-4.579948332,1.573644884,41.983
-4.585209811,1.559175949,41.984
-4.590800133,1.561806665,41.985
-4.596719298,1.554572198,41.986
-4.593102031,1.554901037,41.987
-4.60230962,1.549639606,41.988
-4.600336566,1.552270322,41.989
-4.599678881,1.554243358,41.99
-4.603296148,1.54766657,41.991
-4.609872998,1.541089781,41.992
-4.617436375,1.540432103,41.993
-4.602967305,1.544707015,41.994
-4.597376983,1.557531752,41.995
-4.588169394,1.559504789,41.996
-4.589813606,1.562135504,41.997
-4.591128976,1.557202913,41.998
-4.588827079,1.558189431,41.999
-4.588169394,1.563122022,42
-4.600007723,1.569698811,42.001
-1.503309001,1.566081577,42.002
-1.499034076,1.572658366,42.003
-1.506926245,1.569041132,42.004
-1.518106817,1.556545234,42.005
-1.519751019,1.552928,42.006
-1.524683624,1.551612643,42.007
-1.521724061,1.560162468,42.008
-1.527643187,1.550954964,42.009
-1.523368263,1.550626125,42.01
-1.525998986,1.547995409,42.011
-1.533562314,1.543062818,42.012
-1.533891154,1.541418621,42.013
-1.528629708,1.546680052,42.014
-1.520079859,1.558189431,42.015
-1.517449136,1.558518271,42.016
-1.515804934,1.565095059,42.017
-1.516462615,1.568383453,42.018
-1.514818413,1.563450862,42.019
-1.515476094,1.550626125,42.02
-1.507583925,1.569369971,42.021
-1.504624362,1.570685329,42.022
-1.501007118,1.573973723,42.023
-1.506268564,1.57035649,42.024
-1.519422178,1.558189431,42.025
-1.523039422,1.556216395,42.026
-1.518435657,1.553585679,42.027
-1.516791455,1.556874074,42.028
-1.523697103,1.551283803,42.029
-1.525341305,1.551941482,42.03
-1.527643187,1.545364694,42.031
-1.537179558,1.540432103,42.032
-1.549346652,1.541418621,42.033
-1.542769844,1.549968446,42.034
-1.534877675,1.554901037,42.035
-1.519422178,1.556545234,42.036
-1.518106817,1.558518271,42.037
-1.519751019,1.557202913,42.038
-1.515804934,1.559833628,42.039
-1.513831892,1.561806665,42.04
-1.512845371,1.552928,42.041
-1.501664799,1.57561792,42.042
-1.503637841,1.579563993,42.043
-1.512516531,1.571014168,42.044
-1.531589272,1.562135504,42.045
-1.522710582,1.557202913,42.046
-1.52994507,1.55325684,42.047
-1.524354784,1.556216395,42.048
-1.524354784,1.554901037,42.049
-1.525341305,1.555558716,42.05
-1.53882376,1.54733773,42.051
-1.535535356,1.544049336,42.052
-1.53882376,1.542733978,42.053
-1.530931591,1.546022373,42.054
-1.52106638,1.557531752,42.055
-1.520079859,1.554901037,42.056
-1.516791455,1.554572198,42.057
-1.517449136,1.545693533,42.058
-1.512516531,1.561148986,42.059
-1.509885808,1.561148986,42.06
-1.506597404,1.568054614,42.061
-1.498047555,1.57002765,42.062
-1.498376395,1.573316044,42.063
-1.506597404,1.566739256,42.064
-1.515147254,1.557202913,42.065
-1.514818413,1.55325684,42.066
-1.52073754,1.554243358,42.067
-1.521724061,1.553914519,42.068
-1.519751019,1.554901037,42.069
-1.52139522,1.550626125,42.07
-1.525012464,1.547008891,42.071
-1.53027391,1.538787905,42.072
-1.549675492,1.541089781,42.073
-1.536850718,1.547008891,42.074
-1.525670145,1.555887555,42.075
-1.522381742,1.560162468,42.076
-1.526327826,1.561148986,42.077
-1.515804934,1.561477825,42.078
-1.519422178,1.560491307,42.079
-1.515147254,1.565423898,42.08
-1.510543489,1.56443738,42.081
-1.500349438,1.571343008,42.082
-1.501993639,1.572000687,42.083
-1.508899287,1.568712293,42.084
-1.514818413,1.557202913,42.085
-1.517120296,1.554572198,42.086
-1.52139522,1.557531752,42.087
-1.524354784,1.544707015,42.088
-1.524025943,1.538459066,42.089
-1.525341305,1.548653088,42.09
-1.530931591,1.542733978,42.091
-1.537508398,1.533526475,42.092
-1.538494919,1.532868796,42.093
-1.530931591,1.5420763,42.094
-1.525341305,1.546022373,42.095
-1.520408699,1.547008891,42.096
-1.514818413,1.557202913,42.097
-1.514818413,1.559504789,42.098
-1.512845371,1.560162468,42.099
-1.513503052,1.559504789,42.1
-1.506926245,1.567725774,42.101
-1.500678278,1.572658366,42.102
-1.500349438,1.572987205,42.103
-1.505939724,1.56476622,42.104
-1.514489573,1.556216395,42.105
-1.518106817,1.553585679,42.106
-1.519422178,1.552270322,42.107
-1.519751019,1.550954964,42.108
-1.519751019,1.550297285,42.109
-1.522710582,1.549310767,42.11
-1.527972028,1.544049336,42.111
-1.542769844,1.539445584,42.112
-1.535206516,1.533855314,42.113
-1.531589272,1.536814869,42.114
-1.52106638,1.545364694,42.115
-1.519751019,1.545693533,42.116
-1.516133775,1.554572198,42.117
-1.519093338,1.553914519,42.118
-1.511201169,1.558518271,42.119
-1.513174211,1.559175949,42.12
-1.506268564,1.563122022,42.121
-1.504295522,1.574960241,42.122
-1.50232248,1.573973723,42.123
-1.511201169,1.568054614,42.124
-1.516462615,1.55884711,42.125
-1.524683624,1.555558716,42.126
-1.524025943,1.554901037,42.127
-1.523368263,1.556545234,42.128
-1.522710582,1.554572198,42.129
-1.526656666,1.554243358,42.13
-1.52994507,1.547008891,42.131
-1.537179558,1.534184154,42.132
-1.536193037,1.53023808,42.133
-1.527314347,1.540432103,42.134
-1.52106638,1.547995409,42.135
-1.519093338,1.556874074,42.136
-1.513503052,1.556545234,42.137
-1.517120296,1.557202913,42.138
-1.514160732,1.557531752,42.139
-1.514489573,1.560491307,42.14
-1.509556967,1.565423898,42.141
-1.504624362,1.577590957,42.142
-1.504624362,1.562464344,42.143
-1.508570446,1.554243358,42.144
-1.514489573,1.559175949,42.145
-1.517449136,1.553914519,42.146
-1.519422178,1.552270322,42.147
-1.520408699,1.547995409,42.148
-1.52073754,1.549639606,42.149
-1.522052901,1.548653088,42.15
-1.525670145,1.544707015,42.151
-1.529287389,1.53615719,42.152
-1.533562314,1.534512993,42.153
-1.528958549,1.544049336,42.154
-1.514818413,1.550954964,42.155
-1.514489573,1.556545234,42.156
-1.512516531,1.558518271,42.157
-1.509228127,1.558189431,42.158
-1.510872329,1.557202913,42.159
-1.516791455,1.563122022,42.16
-1.508570446,1.557860592,42.161
-1.50265132,1.555887555,42.162
-1.501007118,1.572329526,42.163
-1.505282043,1.566081577,42.164
-1.514489573,1.556874074,42.165
-1.519093338,1.55325684,42.166
-1.518764498,1.549639606,42.167
-1.519093338,1.552270322,42.168
-1.523039422,1.550626125,42.169
-1.523039422,1.551283803,42.17
-1.52994507,1.54733773,42.171
-1.537837239,1.54174746,42.172
-1.534548835,1.531553438,42.173
-1.525670145,1.543062818,42.174
-1.519751019,1.553585679,42.175
-1.522710582,1.559504789,42.176
-1.516791455,1.559504789,42.177
-1.515147254,1.561806665,42.178
-1.515476094,1.561148986,42.179
-1.514160732,1.561806665,42.18
-1.509885808,1.567068095,42.181
-1.503966681,1.573644884,42.182
-1.500678278,1.561806665,42.183
-1.508570446,1.551283803,42.184
-1.515804934,1.550626125,42.185
-1.519751019,1.54766657,42.186
-1.523039422,1.543720497,42.187
-1.523697103,1.535828351,42.188
-1.522710582,1.541089781,42.189
-1.523368263,1.541089781,42.19
-1.527972028,1.533526475,42.191
-1.536193037,1.527936205,42.192
-1.534219995,1.535828351,42.193
-1.527972028,1.540103263,42.194
-1.518106817,1.550297285,42.195
-1.513174211,1.554243358,42.196
-1.517449136,1.553914519,42.197
-1.519093338,1.556874074,42.198
-1.512845371,1.557860592,42.199
-1.51218769,1.55884711,42.2
-1.507912766,1.561806665,42.201
-1.499034076,1.573316044,42.202
-1.498047555,1.568712293,42.203
-1.506597404,1.564108541,42.204
-1.512845371,1.555887555,42.205
-1.517120296,1.550626125,42.206
-1.517777976,1.551941482,42.207
-1.522052901,1.551612643,42.208
-1.518764498,1.547995409,42.209
-1.52139522,1.547008891,42.21
-1.52961623,1.545035854,42.211
-1.530931591,1.536814869,42.212
-1.536521877,1.536814869,42.213
-1.528300868,1.546022373,42.214
-1.520408699,1.552928,42.215
-1.515804934,1.558518271,42.216
-1.512516531,1.559833628,42.217
-1.517449136,1.561477825,42.218
-1.514160732,1.557860592,42.219
-1.515147254,1.558518271,42.22
-1.508241606,1.562464344,42.221
-1.500349438,1.570685329,42.222
-1.503966681,1.571014168,42.223
-1.514818413,1.567396935,42.224
-1.518106817,1.563779701,42.225
-1.520408699,1.555887555,42.226
-1.524683624,1.539116745,42.227
-1.522381742,1.542405139,42.228
-1.522381742,1.535828351,42.229
-1.518106817,1.548653088,42.23
-1.524683624,1.543720497,42.231
-1.532904633,1.528593883,42.232
-1.535535356,1.52497665,42.233
-1.532246952,1.534512993,42.234
-1.517120296,1.551283803,42.235
-1.515476094,1.554243358,42.236
-1.51185885,1.555558716,42.237
-1.511201169,1.558189431,42.238
-1.515804934,1.555229876,42.239
-1.523039422,1.564108541,42.24
-1.508899287,1.567068095,42.241
-1.503966681,1.556216395,42.242
-1.501664799,1.57035649,42.243
-1.504953203,1.565423898,42.244
-1.516791455,1.558189431,42.245
-1.520408699,1.550954964,42.246
-1.518764498,1.550954964,42.247
-1.521724061,1.550626125,42.248
-1.522710582,1.550297285,42.249
-1.524025943,1.548324249,42.25
-1.525012464,1.542733978,42.251
-1.540139121,1.539445584,42.252
-1.534548835,1.535828351,42.253
-1.53027391,1.542405139,42.254
-1.522052901,1.546680052,42.255
-1.526985507,1.55884711,42.256
-1.517449136,1.558518271,42.257
-1.521724061,1.564108541,42.258
-1.516133775,1.558518271,42.259
-1.515476094,1.563122022,42.26
-1.508899287,1.565752738,42.261
-1.50265132,1.554572198,42.262
-1.498705236,1.567725774,42.263
-1.505939724,1.563779701,42.264
-1.512516531,1.554572198,42.265
-1.517449136,1.549639606,42.266
-1.518435657,1.548653088,42.267
-1.520408699,1.548653088,42.268
-1.518435657,1.55325684,42.269
-1.527643187,1.551612643,42.27
-1.534548835,1.545035854,42.271
-1.537837239,1.54174746,42.272
-1.533891154,1.540432103,42.273
-1.530931591,1.543391657,42.274
-1.518764498,1.549968446,42.275
-1.513503052,1.554243358,42.276
-1.510872329,1.555887555,42.277
-1.514489573,1.555558716,42.278
-1.514160732,1.557860592,42.279
-1.51153001,1.558518271,42.28
-1.508241606,1.563779701,42.281
-1.504295522,1.57002765,42.282
-1.50265132,1.575289081,42.283
-1.508570446,1.569041132,42.284
-1.517120296,1.560820147,42.285
-1.517449136,1.556216395,42.286
-1.52106638,1.556216395,42.287
-1.526656666,1.554901037,42.288
-1.523697103,1.540760942,42.289
-1.524354784,1.548981927,42.29
-1.526327826,1.545035854,42.291
-1.530931591,1.534184154,42.292
-1.535864197,1.536814869,42.293
-1.528629708,1.540432103,42.294
-1.519093338,1.550954964,42.295
-1.513174211,1.556545234,42.296
-1.518106817,1.557202913,42.297
-1.519422178,1.557860592,42.298
-1.517449136,1.558189431,42.299
-1.515804934,1.557860592,42.3
-1.510543489,1.56476622,42.301
-1.508241606,1.576275599,42.302
-1.503309001,1.555887555,42.303
-1.508899287,1.566739256,42.304
-1.514818413,1.554901037,42.305
-1.520079859,1.549968446,42.306
-1.519751019,1.550954964,42.307
-1.520408699,1.549310767,42.308
-1.520408699,1.550954964,42.309
-1.524683624,1.547008891,42.31
-1.527643187,1.546680052,42.311
-1.533562314,1.538787905,42.312
-1.535535356,1.53615719,42.313
-1.527972028,1.543391657,42.314
-1.519093338,1.549968446,42.315
-1.514489573,1.555558716,42.316
-1.514160732,1.559175949,42.317
-1.51218769,1.557860592,42.318
-1.515476094,1.559175949,42.319
-1.528958549,1.565095059,42.32
-1.511201169,1.568712293,42.321
-1.503309001,1.573316044,42.322
-1.50298016,1.559175949,42.323
-1.50232248,1.564108541,42.324
-1.513174211,1.555558716,42.325
-1.518106817,1.552270322,42.326
-1.518764498,1.552928,42.327
-1.519751019,1.551283803,42.328
-1.526327826,1.549968446,42.329
-1.526985507,1.548981927,42.33
-1.52994507,1.544378176,42.331
-1.537508398,1.538787905,42.332
-1.539810281,1.538459066,42.333
-1.530931591,1.54174746,42.334
-1.522381742,1.553585679,42.335
-1.533233474,1.55884711,42.336
-1.517449136,1.567068095,42.337
-1.516133775,1.561148986,42.338
-1.516791455,1.559833628,42.339
-1.515804934,1.563122022,42.34
-1.509556967,1.567396935,42.341
-1.506268564,1.560820147,42.342
-1.50265132,1.567068095,42.343
-1.506268564,1.554243358,42.344
-1.516133775,1.555887555,42.345
-1.52106638,1.542405139,42.346
-1.521724061,1.543062818,42.347
-1.526656666,1.538787905,42.348
-1.522052901,1.548324249,42.349
-1.523368263,1.537801387,42.35
-1.531589272,1.536814869,42.351
-1.535206516,1.539445584,42.352
-1.533891154,1.53615719,42.353
-1.544085206,1.545693533,42.354
-1.522710582,1.554901037,42.355
-1.519751019,1.556216395,42.356
-1.520408699,1.557202913,42.357
-1.52106638,1.559833628,42.358
-1.521724061,1.559175949,42.359
-1.516791455,1.561148986,42.36
-1.513174211,1.566081577,42.361
-1.510543489,1.572329526,42.362
-1.50298016,1.573973723,42.363
-1.515147254,1.568054614,42.364
-1.52106638,1.559504789,42.365
-1.523697103,1.555558716,42.366
-1.523697103,1.560162468,42.367
-1.523039422,1.554901037,42.368
-1.526656666,1.549968446,42.369
-1.525670145,1.539445584,42.37
-1.531918112,1.532868796,42.371
-1.536193037,1.526620847,42.372
-1.536193037,1.537472548,42.373
-1.529287389,1.545364694,42.374
-1.520408699,1.550626125,42.375
-1.516791455,1.557531752,42.376
-1.515476094,1.555558716,42.377
-1.513174211,1.557531752,42.378
-1.52073754,1.562464344,42.379
-1.516462615,1.56476622,42.38
-1.51185885,1.569369971,42.381
-1.506597404,1.55884711,42.382
-1.50232248,1.571014168,42.383
-1.52106638,1.569041132,42.384
-1.518106817,1.562793183,42.385
-1.525012464,1.555887555,42.386
-1.526327826,1.553585679,42.387
-1.525341305,1.554572198,42.388
-1.525012464,1.555558716,42.389
-1.526327826,1.553914519,42.39
-1.531260431,1.550297285,42.391
-1.535206516,1.543720497,42.392
-1.5391526,1.539774424,42.393
-1.533562314,1.54733773,42.394
-1.525341305,1.553914519,42.395
-1.524683624,1.560162468,42.396
-1.520079859,1.561477825,42.397
-1.509556967,1.557202913,42.398
-1.513503052,1.55884711,42.399
-1.514489573,1.55884711,42.4
-1.509885808,1.564108541,42.401
-1.509228127,1.577262117,42.402
-1.506597404,1.577262117,42.403
-1.514160732,1.568712293,42.404
-1.518764498,1.561806665,42.405
-1.52139522,1.559504789,42.406
-1.526656666,1.554243358,42.407
-1.526327826,1.555229876,42.408
-1.525670145,1.556216395,42.409
-1.525670145,1.552270322,42.41
-1.531918112,1.548653088,42.411
-1.536521877,1.544049336,42.412
-1.539810281,1.543062818,42.413
-1.535535356,1.549968446,42.414
-1.525670145,1.555887555,42.415
-1.516133775,1.560820147,42.416
-1.520079859,1.560820147,42.417
-1.518106817,1.562135504,42.418
-1.517120296,1.559175949,42.419
-1.516133775,1.562464344,42.42
-1.510872329,1.567396935,42.421
-1.505282043,1.569041132,42.422
-1.511201169,1.573316044,42.423
-1.514489573,1.569041132,42.424
-1.528629708,1.558518271,42.425
-1.528629708,1.550954964,42.426
-1.525998986,1.560820147,42.427
-1.523368263,1.555229876,42.428
-1.528958549,1.551612643,42.429
-1.525012464,1.543062818,42.43
-1.532246952,1.53615719,42.431
-1.536521877,1.536814869,42.432
-1.540139121,1.53023808,42.433
-1.533233474,1.532539956,42.434
-1.525670145,1.553914519,42.435
-1.520408699,1.548981927,42.436
-1.521724061,1.550954964,42.437
-1.519093338,1.548981927,42.438
-1.519751019,1.553914519,42.439
-1.516791455,1.548981927,42.44
-1.51185885,1.568054614,42.441
-1.504953203,1.572000687,42.442
-1.504953203,1.574631402,42.443
-1.511201169,1.558189431,42.444
-1.515147254,1.559833628,42.445
-1.523039422,1.551941482,42.446
-1.52073754,1.553914519,42.447
-1.518764498,1.552270322,42.448
-1.526656666,1.551283803,42.449
-1.523039422,1.552928,42.45
-1.538494919,1.54766657,42.451
-1.537179558,1.543391657,42.452
-1.544085206,1.540103263,42.453
-1.534219995,1.549310767,42.454
-1.527972028,1.555229876,42.455
-1.522052901,1.562135504,42.456
-1.518764498,1.562135504,42.457
-1.516462615,1.553585679,42.458
-1.519751019,1.558518271,42.459
-1.516133775,1.551612643,42.46
-1.509885808,1.564108541,42.461
-1.50265132,1.571343008,42.462
-1.498376395,1.573316044,42.463
-1.503966681,1.566739256,42.464
-1.524025943,1.559504789,42.465
-1.526985507,1.555558716,42.466
-1.535206516,1.551941482,42.467
-1.537179558,1.550297285,42.468
-1.535864197,1.557531752,42.469
-1.535206516,1.550297285,42.47
-1.538166079,1.54733773,42.471
-1.545400567,1.540760942,42.472
-1.541783323,1.541089781,42.473
-1.536193037,1.545035854,42.474
-1.527643187,1.553585679,42.475
-1.517777976,1.557860592,42.476
-1.517449136,1.551941482,42.477
-1.519422178,1.545364694,42.478
-1.518435657,1.556874074,42.479
-1.516133775,1.560162468,42.48
-1.510543489,1.564108541,42.481
-1.515804934,1.572329526,42.482
-1.513174211,1.573316044,42.483
-1.519751019,1.565752738,42.484
-1.527972028,1.560820147,42.485
-1.537508398,1.55325684,42.486
-1.534219995,1.552928,42.487
-1.532575793,1.553914519,42.488
-1.534548835,1.552270322,42.489
-1.535535356,1.552270322,42.49
-1.52961623,1.549639606,42.491
-1.52961623,1.542733978,42.492
-1.535535356,1.541089781,42.493
-1.531918112,1.544378176,42.494
-1.524354784,1.551612643,42.495
-1.517449136,1.560162468,42.496
-1.518764498,1.559504789,42.497
-1.526985507,1.562135504,42.498
-1.530602751,1.559175949,42.499
-1.517449136,1.565423898,42.5
-1.515476094,1.567396935,42.501
-1.505939724,1.563779701,42.502
-1.507912766,1.573973723,42.503
-1.509228127,1.569041132,42.504
-1.520408699,1.560491307,42.505
-1.525012464,1.563450862,42.506
-1.526327826,1.550626125,42.507
-1.526656666,1.547008891,42.508
-1.527972028,1.550954964,42.509
-1.528300868,1.546680052,42.51
-1.532575793,1.54766657,42.511
-1.535864197,1.538459066,42.512
-1.539481441,1.528265044,42.513
-1.534219995,1.539774424,42.514
-1.526327826,1.554243358,42.515
-1.519093338,1.559504789,42.516
-1.52073754,1.556545234,42.517
-1.519422178,1.556874074,42.518
-1.515147254,1.563122022,42.519
-1.515804934,1.55884711,42.52
-1.513503052,1.563779701,42.521
-1.514489573,1.57561792,42.522
-1.501335959,1.577919796,42.523
-1.509556967,1.566081577,42.524
-1.518435657,1.558189431,42.525
-1.522710582,1.555887555,42.526
-1.525670145,1.551283803,42.527
-1.523697103,1.549639606,42.528
-1.526327826,1.551941482,42.529
-1.536521877,1.551612643,42.53
-1.542769844,1.54733773,42.531
-1.537837239,1.544049336,42.532
-1.542112164,1.53615719,42.533
-1.536193037,1.546680052,42.534
-1.525998986,1.552270322,42.535
-1.52139522,1.557531752,42.536
-1.523697103,1.561806665,42.537
-1.515804934,1.548981927,42.538
-1.518764498,1.558189431,42.539
-1.527643187,1.563779701,42.54
-1.525012464,1.566081577,42.541
-1.508899287,1.573644884,42.542
-1.50232248,1.574302563,42.543
-1.507255085,1.565423898,42.544
-1.515804934,1.560491307,42.545
-1.52139522,1.556216395,42.546
-1.524683624,1.556216395,42.547
-1.523039422,1.553585679,42.548
-1.525670145,1.555558716,42.549
-1.52961623,1.551612643,42.55
-1.529287389,1.548981927,42.551
-1.536193037,1.541089781,42.552
-1.536193037,1.538130227,42.553
-1.531918112,1.544378176,42.554
-1.534219995,1.555558716,42.555
-1.53027391,1.559833628,42.556
-1.531589272,1.563450862,42.557
-1.526985507,1.561148986,42.558
-1.530931591,1.561806665,42.559
-1.515804934,1.563122022,42.56
-1.51153001,1.565752738,42.561
-1.50298016,1.57002765,42.562
-1.504624362,1.572658366,42.563
-1.508241606,1.567068095,42.564
-1.519093338,1.559833628,42.565
-1.522381742,1.552270322,42.566
-1.524354784,1.555887555,42.567
-1.526327826,1.55325684,42.568
-1.52073754,1.553585679,42.569
-1.537508398,1.551941482,42.57
-1.541454483,1.54766657,42.571
-1.550004333,1.539116745,42.572
-1.541125642,1.539445584,42.573
-1.534877675,1.547008891,42.574
-1.525341305,1.552928,42.575
-1.517449136,1.550954964,42.576
-1.515804934,1.557860592,42.577
-1.516133775,1.558189431,42.578
-1.518435657,1.560820147,42.579
-1.514160732,1.559833628,42.58
-1.51218769,1.565423898,42.581
-1.504295522,1.57035649,42.582
-1.515476094,1.573973723,42.583
-1.52139522,1.570685329,42.584
-1.516462615,1.564108541,42.585
-1.532575793,1.557202913,42.586
-1.537179558,1.555558716,42.587
-1.537508398,1.555558716,42.588
-1.535864197,1.554572198,42.589
-1.524683624,1.553585679,42.59
-1.53027391,1.550626125,42.591
-1.536193037,1.528265044,42.592
-1.538166079,1.535170672,42.593
-1.53027391,1.545364694,42.594
-1.525012464,1.554243358,42.595
-1.520408699,1.556216395,42.596
-1.516133775,1.556216395,42.597
-1.515147254,1.561148986,42.598
-1.517777976,1.559504789,42.599
-1.516133775,1.561806665,42.6
-1.51153001,1.566739256,42.601
-1.501335959,1.572329526,42.602
-1.50232248,1.576275599,42.603
-1.508241606,1.57002765,42.604
-1.515476094,1.561148986,42.605
-1.520079859,1.558189431,42.606
-1.537179558,1.554901037,42.607
-1.523039422,1.553914519,42.608
-1.536193037,1.555229876,42.609
-1.537837239,1.551283803,42.61
-1.542112164,1.546351212,42.611
-1.54803129,1.543720497,42.612
-1.538494919,1.538459066,42.613
-1.531918112,1.543720497,42.614
-1.522381742,1.550954964,42.615
-1.519422178,1.555887555,42.616
-1.519751019,1.556545234,42.617
-1.517777976,1.558518271,42.618
-1.516462615,1.551941482,42.619
-1.513503052,1.560491307,42.62
-1.508899287,1.565423898,42.621
-1.505939724,1.569041132,42.622
-1.514818413,1.573644884,42.623
-1.508899287,1.57002765,42.624
-1.532246952,1.559833628,42.625
-1.536850718,1.559504789,42.626
-1.53882376,1.553914519,42.627
-1.536521877,1.554243358,42.628
-1.538166079,1.552928,42.629
-1.542769844,1.553585679,42.63
-1.546715929,1.546351212,42.631
-1.552306215,1.542405139,42.632
-1.552635056,1.539774424,42.633
-1.548360131,1.54766657,42.634
-1.533891154,1.557860592,42.635
-1.535206516,1.562793183,42.636
-1.533562314,1.56476622,42.637
-1.533233474,1.563779701,42.638
-1.529287389,1.566081577,42.639
-1.515804934,1.562793183,42.64
-1.512516531,1.563779701,42.641
-1.504624362,1.572000687,42.642
-1.501993639,1.574302563,42.643
-1.505282043,1.569369971,42.644
-1.518764498,1.561477825,42.645
-1.52139522,1.555558716,42.646
-1.519751019,1.554572198,42.647
-1.523697103,1.554901037,42.648
-1.524354784,1.552599161,42.649
-1.525012464,1.555229876,42.65
-1.528300868,1.549968446,42.651
-1.533562314,1.540103263,42.652
-1.537179558,1.536486029,42.653
-1.531918112,1.544707015,42.654
-1.521724061,1.552270322,42.655
-1.517120296,1.557531752,42.656
-1.518764498,1.561477825,42.657
-1.530931591,1.56443738,42.658
-1.531589272,1.560820147,42.659
-1.528958549,1.562793183,42.66
-1.525012464,1.568712293,42.661
-1.504624362,1.568383453,42.662
-1.50265132,1.569698811,42.663
-1.508570446,1.566081577,42.664
-1.515804934,1.558189431,42.665
-1.520408699,1.555887555,42.666
-1.525341305,1.554572198,42.667
-1.522710582,1.549639606,42.668
-1.520408699,1.539774424,42.669
-1.525998986,1.552599161,42.67
-1.52994507,1.546680052,42.671
-1.535535356,1.5420763,42.672
-1.537837239,1.538130227,42.673
-1.531589272,1.5420763,42.674
-1.52139522,1.555229876,42.675
-1.514818413,1.556545234,42.676
-1.515476094,1.559175949,42.677
-1.51153001,1.558518271,42.678
-1.515804934,1.558189431,42.679
-1.516462615,1.561148986,42.68
-1.510214648,1.567396935,42.681
-1.505610883,1.572987205,42.682
-1.504624362,1.572987205,42.683
-1.509228127,1.567396935,42.684
-1.517120296,1.560491307,42.685
-1.534877675,1.559175949,42.686
-1.537837239,1.556545234,42.687
-1.523697103,1.555229876,42.688
-1.525012464,1.549968446,42.689
-1.526985507,1.551612643,42.69
-1.528958549,1.544707015,42.691
-1.538494919,1.541089781,42.692
-1.537179558,1.539116745,42.693
-1.535864197,1.540760942,42.694
-1.524354784,1.550297285,42.695
-1.519093338,1.556874074,42.696
-1.518106817,1.556216395,42.697
-1.518435657,1.557860592,42.698
-1.515804934,1.558189431,42.699
-1.515476094,1.561148986,42.7
-1.512516531,1.561806665,42.701
-1.504953203,1.568712293,42.702
-1.50298016,1.568383453,42.703
-1.506268564,1.556874074,42.704
-1.514160732,1.559175949,42.705
-1.519751019,1.556216395,42.706
-1.523697103,1.550954964,42.707
-1.524025943,1.551283803,42.708
-1.522381742,1.552599161,42.709
-1.523368263,1.550626125,42.71
-1.527314347,1.545693533,42.711
-1.535864197,1.540432103,42.712
-1.537179558,1.537801387,42.713
-1.533562314,1.541418621,42.714
-1.524354784,1.547995409,42.715
-1.520079859,1.557531752,42.716
-1.515476094,1.549310767,42.717
-1.518435657,1.554243358,42.718
-1.516791455,1.54733773,42.719
-1.51153001,1.559504789,42.72
-1.514160732,1.565095059,42.721
-1.505610883,1.573316044,42.722
-1.505610883,1.57594676,42.723
-1.508570446,1.568712293,42.724
-1.517120296,1.56476622,42.725
-1.524354784,1.551941482,42.726
-1.52106638,1.550954964,42.727
-1.524683624,1.551612643,42.728
-1.523697103,1.551283803,42.729
-1.525670145,1.545693533,42.73
-1.531589272,1.546022373,42.731
-1.534219995,1.537143708,42.732
-1.53882376,1.533855314,42.733
-1.531589272,1.544378176,42.734
-1.522052901,1.547995409,42.735
-1.519422178,1.550297285,42.736
-1.514160732,1.557202913,42.737
-1.515476094,1.560162468,42.738
-1.514489573,1.557860592,42.739
-1.512516531,1.558189431,42.74
-1.506926245,1.562793183,42.741
-1.505610883,1.571014168,42.742
-1.501664799,1.572658366,42.743
-1.505610883,1.565423898,42.744
-1.514489573,1.561148986,42.745
-1.518106817,1.553585679,42.746
-1.522710582,1.551612643,42.747
-1.518106817,1.555229876,42.748
-1.521724061,1.552599161,42.749
-1.520079859,1.551612643,42.75
-1.523039422,1.546351212,42.751
-1.537837239,1.541418621,42.752
-1.546387088,1.540432103,42.753
-1.542441004,1.544378176,42.754
-1.529287389,1.55325684,42.755
-1.519751019,1.559833628,42.756
-1.514160732,1.561477825,42.757
-1.525341305,1.559504789,42.758
-1.523039422,1.561806665,42.759
-1.524683624,1.562793183,42.76
-1.514489573,1.566739256,42.761
-1.501993639,1.565752738,42.762
-1.499691757,1.571014168,42.763
-1.513503052,1.57035649,42.764
-1.513174211,1.551612643,42.765
-1.52139522,1.551941482,42.766
-1.52139522,1.550626125,42.767
-1.523368263,1.544049336,42.768
-1.521724061,1.542405139,42.769
-1.522052901,1.549310767,42.77
-1.524683624,1.545693533,42.771
-1.54770245,1.542733978,42.772
-1.535206516,1.544378176,42.773
-1.530602751,1.540103263,42.774
-1.522052901,1.548981927,42.775
-1.519422178,1.549968446,42.776
-1.515804934,1.554243358,42.777
-1.516791455,1.553914519,42.778
-1.515476094,1.554243358,42.779
-1.516133775,1.553914519,42.78
-1.510214648,1.556545234,42.781
-1.505282043,1.561148986,42.782
-1.499362917,1.572658366,42.783
-1.504624362,1.568054614,42.784
-1.512845371,1.558189431,42.785
-1.520079859,1.552928,42.786
-1.520408699,1.554243358,42.787
-1.52073754,1.551612643,42.788
-1.520079859,1.551612643,42.789
-1.522381742,1.551283803,42.79
-1.525670145,1.547008891,42.791
-1.531918112,1.537472548,42.792
-1.540139121,1.537143708,42.793
-1.536193037,1.544378176,42.794
-1.524025943,1.548324249,42.795
